user_id,target_sequence_id,Prior.Problem.Count,Prior.Correct.Count,Prior.Percent.Correct,Class.ID,Class.Section.ID,Class.Grade,Teacher.ID,Guessed.Gender,Birthyear,Location.ID,Role.Type,Location.Type,School.ID,District.ID,State.ID,Prior.Assignments.Assigned,Prior.Assignment.Count,Prior.Completion.Count,Prior.Percent.Completion,Prior.Class.Percent.Completion,Z.Scored.Mastery.Speed,Prior.Homework.Assigned,Prior.Homework.Count,Prior.Homework.Completion.Count,Prior.Homework.Percent.Completion,Prior.Class.Homework.Percent.Completion,Z.Scored.HW.Mastery.Speed,Number.All.Problems.in.Posttest,Number.Complete.Problems.in.Posttest,Number.Correct.Problems.in.Posttest,Assigment.Completed,Condition,actual_experiment,target_assignment_id,target_assignment_complete,pcomplete3,pcomplete2,pcomplete1,actual,complete,condition,p_complete
421938,694197,1184,539,0.4552364864864865,45929,91387,"""N/A""",183141,"""Male""","""1998""",11938,"""Student""","""School""",11938,15764,10,49,40,39,0.975,0.9400352733686068,0.38604486,4,2,2,1,1,2.94417,2,2,0,1,treatment,1,1761456,1,0.89,0.84,0.95439535,1,1,1,0.9984778666128784
421938,694203,1358,659,0.4852724594992636,45929,91387,"""N/A""",183141,"""Male""","""1998""",11938,"""Student""","""School""",11938,15764,10,101,88,79,0.8977272727272726,0.8868360277136259,0.41724819,17,16,16,1,0.9574468085106383,0.93263453,2,NA,NA,NA,treatment,1,1761489,1,0.74,0.64,0.94050556,0,0,1,0.8820566750876547
421940,694197,907,561,0.6185226019845645,45929,91387,"""N/A""",183141,"""Uknown""","""1998""",11938,"""Student""","""School""",11938,15764,10,49,40,38,0.95,0.9400352733686068,-0.29171044,4,2,2,1,1,-0.50598228,2,2,2,1,treatment,1,1761456,1,0.82,0.79,0.9651463,1,1,1,0.9943181584894276
421940,694203,1041,669,0.6426512968299711,45929,91387,"""N/A""",183141,"""Uknown""","""1998""",11938,"""Student""","""School""",11938,15764,10,101,82,74,0.902439024390244,0.8868360277136259,-0.23885216,17,16,16,1,0.9574468085106383,-0.23456344,2,2,0,1,control,1,1761489,1,0.75,0.71,0.9631282,1,1,0,0.9649524945508485
421942,694165,1075,639,0.5944186046511628,45929,91387,"""N/A""",183141,"""Female""","""2000""",11938,"""Student""","""School""",11938,15764,10,97,18,18,1,0.842323651452282,-0.025768782999999996,12,2,2,1,0.9444444444444444,-0.35355338,2,2,2,1,control,1,1761469,1,0.89,0.89,0.92294383,1,1,0,0.9994642694300245
421942,694197,1005,586,0.5830845771144278,45929,91387,"""N/A""",183141,"""Female""","""2000""",11938,"""Student""","""School""",11938,15764,10,49,47,46,0.9787234042553192,0.9400352733686068,0.088799819,4,4,4,1,1,-0.0029911483,2,2,0,1,treatment,1,1761456,1,0.87,0.81,0.8335638,1,1,1,0.9979726248197381
421943,694197,734,426,0.5803814713896458,45929,91387,"""N/A""",183141,"""Female""","""1999""",11938,"""Student""","""School""",11938,15764,10,49,41,39,0.951219512195122,0.9400352733686068,-0.32336396,4,2,2,1,1,-0.50598228,2,2,1,1,control,1,1761456,1,0.8,0.79,0.7907943,1,1,0,0.9963641450367895
421943,694202,756,444,0.5873015873015873,45929,91387,"""N/A""",183141,"""Female""","""1999""",11938,"""Student""","""School""",11938,15764,10,21,9,9,1,0.972972972972973,-0.29461467,3,1,1,1,1,0.33806169,2,2,2,1,treatment,1,1761461,1,0.86,0.72,0.65158415,1,1,1,0.9934120718760261
421946,694197,1283,602,0.4692127825409197,45929,91387,"""N/A""",183141,"""Male""","""1997""",11938,"""Student""","""School""",11938,15764,10,49,39,39,1,0.9400352733686068,-0.012521978000000001,4,2,2,1,1,-0.26954916,2,2,1,1,control,1,1761456,1,0.96,0.88,0.97085285,1,1,0,0.9994651113915436
421946,694203,1439,711,0.4940931202223767,45929,91387,"""N/A""",183141,"""Male""","""1997""",11938,"""Student""","""School""",11938,15764,10,101,84,84,1,0.8868360277136259,0.062171053,17,16,16,1,0.9574468085106383,-0.20569709,2,2,0,1,treatment,1,1761489,1,0.92,0.86,0.951388,1,1,1,0.9991072816236
421948,694165,1142,668,0.584938704028021,45929,91387,"""N/A""",183141,"""Uknown""","""1999""",11938,"""Student""","""School""",11938,15764,10,97,14,14,1,0.842323651452282,-0.32861179,12,1,1,1,0.9444444444444444,0,2,2,0,1,control,1,1761469,1,0.93,0.82,0.93616164,1,1,0,0.9982724529089079
421948,694197,1082,616,0.5693160813308688,45929,91387,"""N/A""",183141,"""Uknown""","""1999""",11938,"""Student""","""School""",11938,15764,10,49,40,40,1,0.9400352733686068,-0.34067127,4,3,3,1,1,-0.33732152,2,2,1,1,treatment,1,1761456,1,0.96,0.85,0.9671335,1,1,1,0.9990673172537304
421948,694202,1102,634,0.5753176043557169,45929,91387,"""N/A""",183141,"""Uknown""","""1999""",11938,"""Student""","""School""",11938,15764,10,21,13,13,1,0.972972972972973,-0.37731954,3,1,1,1,1,-0.76063883,2,2,2,1,control,1,1761461,1,0.97,0.9,0.94026345,1,1,0,0.9996829378966057
421950,694197,665,352,0.5293233082706766,45929,NA,"""N/A""",183141,"""Female""","""1999""",11938,"""Student""","""School""",11938,15764,10,49,40,38,0.95,NA,NA,4,NA,NA,NA,NA,NA,2,2,0,1,control,1,1761456,1,0.86,0.82,0.93533087,1,1,0,0.9975786326128285
421950,694202,686,368,0.5364431486880465,45929,NA,"""N/A""",183141,"""Female""","""1999""",11938,"""Student""","""School""",11938,15764,10,21,9,9,1,NA,NA,3,NA,NA,NA,NA,NA,2,2,1,1,control,1,1761461,1,0.88,0.81,0.70262134,1,1,0,0.9987175081806964
421951,694197,1025,583,0.5687804878048779,45929,91387,"""N/A""",183141,"""Male""","""1998""",11938,"""Student""","""School""",11938,15764,10,49,38,36,0.9473684210526316,0.9400352733686068,0.39374092,4,2,2,1,1,-0.033116054,2,2,1,1,control,1,1761456,1,0.84,0.66,0.9405653,1,1,0,0.946728079296331
421951,694203,1191,690,0.5793450881612091,45929,91387,"""N/A""",183141,"""Male""","""1998""",11938,"""Student""","""School""",11938,15764,10,101,95,82,0.8631578947368421,0.8868360277136259,0.27510881,17,17,16,0.9411764705882352,0.9574468085106383,0.65844822,2,2,0,1,treatment,1,1761489,1,0.71,0.69,0.94825494,1,1,1,0.9420472540222876
422062,694143,66,41,0.6212121212121212,49164,99230,"""""",439803,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,1,1,1,1,1,-0.53263927,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment,0,1897061,0,0.93,0.74,0.89933074,0,0,1,0.9930348115315946
422064,694143,54,38,0.7037037037037037,49164,99230,"""""",439803,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,1,1,1,1,1,-0.53263927,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,control,0,1897061,0,0.84,0.77,0.92778194,0,0,0,0.9933103181305016
422065,694143,48,32,0.6666666666666666,49164,99230,"""""",439803,"""Uknown""","""""",13849,"""Student""","""School""",13849,30628,22,1,1,1,1,1,-0.16947612,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment,0,1897061,0,0.8,0.8,0.92080474,0,0,1,0.9954837969631202
422066,694143,42,37,0.880952380952381,49164,99230,"""""",439803,"""Female""","""""",13849,"""Student""","""School""",13849,30628,22,1,1,1,1,1,-0.53263927,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment,1,1897061,1,0.93,0.94,0.92990285,1,1,1,0.9998250997067322
422067,694143,45,31,0.6888888888888889,49164,99230,"""""",439803,"""Female""","""""",13849,"""Student""","""School""",13849,30628,22,1,1,1,1,1,0.19368701,NA,NA,NA,NA,NA,NA,2,2,1,1,control,1,1897061,1,0.87,0.75,0.9011158,1,1,0,0.9922430548598741
422068,694143,41,29,0.7073170731707317,49164,99230,"""""",439803,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,1,1,1,1,1,-0.53263927,NA,NA,NA,NA,NA,NA,2,2,1,1,control,1,1897061,1,0.84,0.71,0.93382275,1,1,0,0.9790708943964282
422075,694143,58,28,0.4827586206896552,49164,99230,"""""",439803,"""Female""","""""",13849,"""Student""","""School""",13849,30628,22,1,1,1,1,1,3.0989921000000002,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,control,0,1897061,0,0.88,0.73,0.86558497,0,0,0,0.9903646057449669
422077,694143,47,25,0.5319148936170213,49164,99230,"""""",439803,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,1,1,1,1,1,0.19368701,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,control,0,1897061,0,0.86,0.73,0.8176414,0,0,0,0.9908547489665833
422187,694165,1300,751,0.5776923076923077,45929,91387,"""N/A""",183141,"""Uknown""","""1999""",11938,"""Student""","""School""",11938,15764,10,97,9,9,1,0.842323651452282,-0.15926805,12,NA,NA,NA,0.9444444444444444,NA,2,2,0,1,treatment,1,1761469,1,0.97,0.88,0.95487654,1,1,1,0.9995153711212964
422187,694197,1238,700,0.5654281098546042,45929,91387,"""N/A""",183141,"""Uknown""","""1999""",11938,"""Student""","""School""",11938,15764,10,49,39,39,1,0.9400352733686068,-0.14385417,4,2,2,1,1,0.092391208,2,2,1,1,control,1,1761456,1,0.97,0.86,0.9645561,1,1,0,0.9992706563081992
422189,694197,554,371,0.66967509025270755,45929,91387,"""N/A""",183141,"""Male""","""1997""",11938,"""Student""","""School""",11938,15764,10,49,41,36,0.8780487804878048,0.9400352733686068,0.35821018,4,2,2,1,1,-0.50598228,2,2,1,1,treatment,1,1761456,1,0.73,0.71,0.7253876,1,1,1,0.9813362147943575
422245,754873,810,644,0.7950617283950618,49471,99953,"""8""",307021,"""Male""","""2004""",7710,"""Student""","""School""",7710,30259,22,36,23,23,1,0.951219512195122,-0.6276269,18,13,13,1,0.9583333333333331,-0.49997789,2,2,2,1,control,1,2021562,1,0.84,0.81,0.9629569,1,1,0,0.9964869249617979
422256,754873,482,309,0.6410788381742739,49471,99953,"""8""",307021,"""Male""","""2004""",7710,"""Student""","""School""",7710,30259,22,36,20,19,0.95,0.951219512195122,0.24195504,18,13,13,1,0.9583333333333331,0.19099244,2,NA,NA,NA,treatment1,0,2021562,0,0.78,0.79,0.7283735,0,0,1,0.996702539804578
422257,754873,473,259,0.547568710359408,49471,99955,"""8""",307021,"""Female""","""2003""",7710,"""Student""","""School""",7710,30259,22,36,8,1,0.125,0.5849056603773585,0.019476838,18,4,0,0,0.5555555555555556,-0.91815311,2,NA,NA,NA,treatment1,0,2021562,0,0.27,0.31,0.26365584,0,0,1,0.012052416243703363
422262,754873,198,133,0.6717171717171717,49471,99953,"""8""",307021,"""Female""","""2003""",7710,"""Student""","""School""",7710,30259,22,36,9,7,0.7777777777777779,0.951219512195122,0.047295012000000004,18,4,3,0.75,0.9583333333333331,0.28153518,2,NA,NA,NA,control,0,2021562,0,0.39,0.54,0.31294265,0,0,0,0.5935868990287223
422470,694165,723,534,0.7385892116182573,49471,99954,"""8""",307021,"""Uknown""","""2004""",7710,"""Student""","""School""",7710,30259,22,19,10,10,1,0.8782608695652174,-0.28080222,1,NA,NA,NA,1,NA,2,2,2,1,control,1,2020084,1,0.9,0.84,0.96214837,1,1,0,0.9985145459316817
422470,754873,829,605,0.7297949336550061,49471,99954,"""8""",307021,"""Uknown""","""2004""",7710,"""Student""","""School""",7710,30259,22,36,32,32,1,1,0,18,17,17,1,1,0,2,2,0,1,treatment1,1,2021562,1,0.92,0.82,0.928939,1,1,1,0.9982268695138538
422473,694197,574,265,0.4616724738675958,54587,110060,"""8""",307021,"""Male""","""2003""",7710,"""Student""","""School""",7710,30259,22,16,11,5,0.4545454545454545,0.8604651162790699,0.32687789,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,control,0,2131756,0,0.5,0.53,0.32820153,0,0,0,0.6631647295337648
422482,694165,632,432,0.6835443037974683,49471,99955,"""8""",307021,"""Uknown""","""2004""",7710,"""Student""","""School""",7710,30259,22,19,10,10,1,0.8484848484848485,-0.33050409,1,NA,NA,NA,NA,NA,2,2,2,1,treatment,1,2020084,1,0.74,0.87,0.91936386,1,1,1,0.9983954336862587
422484,694165,306,241,0.7875816993464051,49471,99953,"""8""",307021,"""Uknown""","""2004""",7710,"""Student""","""School""",7710,30259,22,19,9,9,1,0.8928571428571429,0.018707555,1,NA,NA,NA,NA,NA,2,1,0,0,control,0,2020084,0,0.67,0.78,0.77245086,0,0,0,0.9922185665973463
422564,694197,687,419,0.6098981077147017,45929,91387,"""N/A""",183141,"""Male""","""1999""",11938,"""Student""","""School""",11938,15764,10,49,47,44,0.9361702127659574,0.9400352733686068,0.079197109,4,4,4,1,1,-0.2038044,2,2,1,1,control,1,1761456,1,0.82,0.76,0.96461916,1,1,0,0.9900322476049086
422841,694143,95,43,0.4526315789473685,43305,84738,"""7""",156298,"""Female""","""2004""",5104,"""Student""","""School""",5104,11977,20,7,7,7,1,0.9682539682539681,2.3896682,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,control,0,1796857,0,0.81,0.75,0.93022513,0,0,0,0.988660020184849
422904,694165,735,515,0.7006802721088435,49471,99953,"""8""",307021,"""Female""","""2004""",7710,"""Student""","""School""",7710,30259,22,19,18,18,1,0.8928571428571429,0.65063792,1,NA,NA,NA,NA,NA,2,2,1,1,treatment,1,2020084,1,1,0.98,0.96555465,1,1,1,0.9999347892075944
422904,754873,817,577,0.7062423500611995,49471,99953,"""8""",307021,"""Female""","""2004""",7710,"""Student""","""School""",7710,30259,22,36,30,29,0.9666666666666666,0.951219512195122,0.30568877,18,18,17,0.9444444444444444,0.9583333333333331,0.16059278,2,NA,NA,NA,treatment1,0,2021562,0,0.91,0.9,0.6470894,0,0,1,0.9998303829965629
422923,714180,1568,1253,0.7991071428571429,48080,96683,"""7""",419382,"""Uknown""","""2005""",5451,"""Student""","""School""",5451,10749,22,27,26,26,1,0.962536023054755,-0.40678248,NA,NA,NA,NA,NA,NA,2,2,2,1,control,1,2020108,1,0.96,0.93,0.9527521,1,1,0,0.999803831448358
422925,694203,856,509,0.594626168224299,48080,96683,"""7""",419382,"""Female""","""2005""",5451,"""Student""","""School""",5451,10749,22,26,21,21,1,0.9969418960244648,0.092374615,2,NA,NA,NA,NA,NA,2,2,1,1,treatment,1,1960879,1,0.85,0.71,0.8549775,1,1,1,0.984342603834205
422932,714180,682,402,0.5894428152492669,48080,96681,"""7""",419382,"""Male""","""2004""",5451,"""Student""","""School""",5451,10749,22,27,20,12,0.6,0.9187620889748548,0.05684826900000001,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment1,0,2020108,0,0.76,0.63,0.5267002,0,0,1,0.9614219385831685
422934,714180,358,252,0.7039106145251397,48080,96682,"""7""",419382,"""Female""","""2005""",5451,"""Student""","""School""",5451,10749,22,27,3,2,0.6666666666666666,0.935,-0.35718802,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment1,0,2020108,0,0.67,0.73,0.5303184,0,0,1,0.9906182880432851
422935,694203,1068,701,0.6563670411985018,48080,96681,"""7""",419382,"""Female""","""2005""",5451,"""Student""","""School""",5451,10749,22,26,22,21,0.9545454545454546,0.9354166666666666,-0.021185469,2,NA,NA,NA,NA,NA,2,2,1,1,treatment,1,1960879,1,0.88,0.84,0.73011315,1,1,1,0.9992075911986473
422936,694143,706,361,0.5113314447592068,48080,96680,"""7""",419382,"""Uknown""","""2005""",5451,"""Student""","""School""",5451,10749,22,26,15,15,1,0.9614035087719298,1.0379086,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment,1,1902572,1,0.84,0.78,0.9019513,1,1,1,0.9948862846074904
422967,694143,759,604,0.7957839262187087,48080,96680,"""7""",419382,"""Uknown""","""2005""",5451,"""Student""","""School""",5451,10749,22,26,16,16,1,0.9614035087719298,-0.47577244,NA,NA,NA,NA,NA,NA,2,2,1,1,treatment,1,1902572,1,0.98,0.96,0.9278995,1,1,1,0.9999067012705071
422967,714180,1644,1261,0.7670316301703162,48080,96680,"""7""",419382,"""Uknown""","""2005""",5451,"""Student""","""School""",5451,10749,22,27,26,26,1,0.964871194379391,-0.50601065,NA,NA,NA,NA,NA,NA,2,2,2,1,control,1,2020108,1,0.98,0.93,0.9256208,1,1,0,0.9998365263783322
422971,694143,697,464,0.6657101865136298,48080,96682,"""7""",419382,"""Female""","""2004""",5451,"""Student""","""School""",5451,10749,22,26,16,16,1,0.986254295532646,0.35886955,NA,NA,NA,NA,NA,NA,2,2,1,1,treatment,1,1902572,1,0.96,0.93,0.8235423,1,1,1,0.9998690932717241
422972,694143,787,436,0.554002541296061,48080,96683,"""7""",419382,"""Female""","""2005""",5451,"""Student""","""School""",5451,10749,22,26,15,15,1,1,0.65601999,NA,NA,NA,NA,NA,NA,2,2,0,1,control,1,1902572,1,0.9,0.88,0.92270553,1,1,0,0.9993838742820125
422972,714180,2007,1099,0.5475834578973593,48080,96683,"""7""",419382,"""Female""","""2005""",5451,"""Student""","""School""",5451,10749,22,27,24,24,1,0.962536023054755,0.69901741,NA,NA,NA,NA,NA,NA,2,2,2,1,control,1,2020108,1,0.84,0.84,0.71001536,1,1,0,0.9990959770292875
422973,694143,795,599,0.7534591194968554,48080,96682,"""7""",419382,"""Uknown""","""2005""",5451,"""Student""","""School""",5451,10749,22,26,16,16,1,0.986254295532646,-0.27974709999999997,NA,NA,NA,NA,NA,NA,2,2,0,1,control,1,1902572,1,0.99,0.96,0.9223467,1,1,0,0.9999126674759522
422976,694203,1019,671,0.6584887144259077,48080,96680,"""7""",419382,"""Female""","""2005""",5451,"""Student""","""School""",5451,10749,22,26,20,19,0.95,0.981958762886598,-0.14532568,2,NA,NA,NA,NA,NA,2,2,1,1,treatment,1,1960879,1,0.89,0.67,0.7622565,1,1,1,0.9795428624286053
422986,714180,1834,1271,0.693020719738277,48080,96681,"""7""",419382,"""Female""","""2005""",5451,"""Student""","""School""",5451,10749,22,27,26,26,1,0.9187620889748548,-0.10056429,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment1,1,2020108,1,0.93,0.91,0.8589158,1,1,1,0.9997528651684789
422987,694143,709,512,0.7221438645980253,48080,96683,"""7""",419382,"""Uknown""","""2004""",5451,"""Student""","""School""",5451,10749,22,26,16,16,1,1,0.21999481,NA,NA,NA,NA,NA,NA,2,2,1,1,treatment,1,1902572,1,0.96,0.94,0.9077302,1,1,1,0.9998590061335363
422987,694203,1284,889,0.692367601246106,48080,96683,"""7""",419382,"""Uknown""","""2004""",5451,"""Student""","""School""",5451,10749,22,26,22,22,1,0.9969418960244648,-0.017255431,2,NA,NA,NA,NA,NA,2,2,2,1,control,1,1960879,1,0.96,0.88,0.94833934,1,1,0,0.9995014991105513
422987,714180,1729,1172,0.6778484673221515,48080,96683,"""7""",419382,"""Uknown""","""2004""",5451,"""Student""","""School""",5451,10749,22,27,25,25,1,0.962536023054755,-0.11480307,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment1,1,2020108,1,0.95,0.86,0.8968626,1,1,1,0.9993495373207977
423017,694143,741,587,0.7921727395411606,48080,96683,"""7""",419382,"""Male""","""2004""",5451,"""Student""","""School""",5451,10749,22,26,16,16,1,1,-0.47084847,NA,NA,NA,NA,NA,NA,2,2,0,1,control,1,1902572,1,0.88,0.91,0.89863664,1,1,0,0.9996430097565697
423021,694143,731,510,0.6976744186046512,48080,96682,"""7""",419382,"""Female""","""2005""",5451,"""Student""","""School""",5451,10749,22,26,16,16,1,0.986254295532646,0.011232049,NA,NA,NA,NA,NA,NA,2,2,1,1,control,1,1902572,1,0.94,0.97,0.96617615,1,1,0,0.9998942473536866
423021,714180,1445,942,0.6519031141868512,48080,96682,"""7""",419382,"""Female""","""2005""",5451,"""Student""","""School""",5451,10749,22,27,26,23,0.8846153846153846,0.935,-0.18080576,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment1,1,2020108,1,0.78,0.79,0.6163892,1,1,1,0.9976754961121478
423027,694143,550,419,0.7618181818181818,48080,96682,"""7""",419382,"""Male""","""2005""",5451,"""Student""","""School""",5451,10749,22,26,16,16,1,0.986254295532646,-0.087088607,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment,1,1902572,1,0.93,0.94,0.79619825,1,1,1,0.9998849176143632
423035,694143,587,291,0.4957410562180579,48080,96681,"""7""",419382,"""Male""","""2004""",5451,"""Student""","""School""",5451,10749,22,26,15,14,0.9333333333333332,0.9643916913946587,0.44324452,NA,NA,NA,NA,NA,NA,2,2,0,1,treatment,1,1902572,1,0.78,0.75,0.6557972,1,1,1,0.994409806674364
423035,714180,1279,681,0.5324472243940578,48080,96681,"""7""",419382,"""Male""","""2004""",5451,"""Student""","""School""",5451,10749,22,27,25,18,0.72,0.9187620889748548,0.12791623,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,control,0,2020108,0,0.66,0.72,0.6800328,0,0,0,0.9811601090324407
423448,800112,25,16,0.64,49328,99620,"""""",498045,"""Female""","""""",13849,"""Student""","""School""",13849,30628,22,6,1,1,1,0.625,-0.71156269,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment1,0,1903410,0,0.85,0.81,0.94098663,0,0,1,0.9968751420744456
423523,694197,91,55,0.6043956043956044,47823,96018,"""""",453534,"""Female""","""""",13849,"""Student""","""School""",13849,30628,22,7,7,7,1,0.9523809523809524,0.17724724,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment,0,1887066,0,0.9,0.95,0.9679413,0,0,1,0.9998113182890354
423525,694197,95,60,0.631578947368421,47823,96018,"""""",453534,"""Female""","""""",13849,"""Student""","""School""",13849,30628,22,7,7,6,0.8571428571428571,0.9523809523809524,-0.058913602999999995,NA,NA,NA,NA,NA,NA,2,2,1,0,control,0,1887066,0,0.69,0.75,0.66118795,0,0,0,0.9912153276623252
423526,694197,113,68,0.6017699115044248,47823,96018,"""""",453534,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,7,7,7,1,0.9523809523809524,0.11700289999999999,NA,NA,NA,NA,NA,NA,2,2,0,1,treatment,1,1887066,1,0.89,0.91,0.9646007,1,1,1,0.9995820021010904
423527,694197,75,56,0.7466666666666667,47823,96018,"""""",453534,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,7,7,7,1,0.9523809523809524,0.0032126287,NA,NA,NA,NA,NA,NA,2,2,2,1,control,1,1887066,1,0.93,0.95,0.9670074,1,1,0,0.999837439155284
423749,694203,72,60,0.8333333333333333,43582,89296,"""7""",419382,"""Male""","""2003""",5451,"""Student""","""School""",5451,10749,22,28,7,7,1,1,0,1,NA,NA,NA,NA,NA,2,2,0,1,control,1,1764845,1,0.83,0.78,0.9115243,1,1,0,0.9944700186679599
423753,694143,675,497,0.7362962962962963,48080,96682,"""7""",419382,"""Uknown""","""2005""",5451,"""Student""","""School""",5451,10749,22,26,11,11,1,0.986254295532646,-0.037229922,NA,NA,NA,NA,NA,NA,2,2,0,1,treatment,1,1902572,1,0.94,0.86,0.9620773,1,1,1,0.999162528669869
423753,714180,1633,1117,0.6840171463563993,48080,96682,"""7""",419382,"""Uknown""","""2005""",5451,"""Student""","""School""",5451,10749,22,27,26,26,1,0.935,0.023070011,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment1,1,2020108,1,0.96,0.88,0.89367867,1,1,1,0.9995798793887681
423808,694197,12,10,0.8333333333333333,45698,90813,"""N/A""",448214,"""Male""","""1995""",18735,"""Student""","""School""",18735,30897,39,9,8,8,1,0.9387755102040816,-0.88998425,NA,NA,NA,NA,NA,NA,2,2,1,1,treatment,1,1774760,1,0.89,0.83,0.965973,1,1,1,0.9980933891838767
423809,694197,13,7,0.5384615384615384,45698,90813,"""N/A""",448214,"""Uknown""","""1997""",18735,"""Student""","""School""",18735,30897,39,9,1,1,1,0.9387755102040816,-0.60385966,NA,NA,NA,NA,NA,NA,2,2,0,1,control,1,1774760,1,0.81,0.86,0.8610573,1,1,0,0.9988506737680808
423810,694197,37,13,0.35135135135135137,45698,90813,"""N/A""",448214,"""Uknown""","""1998""",18735,"""Student""","""School""",18735,30897,39,9,6,5,0.8333333333333333,0.9387755102040816,0.24763501,NA,NA,NA,NA,NA,NA,2,2,1,1,treatment,1,1774760,1,0.77,0.75,0.74012864,1,1,1,0.9923728979322958
423853,694143,27,11,0.40740740740740733,43305,84738,"""7""",156298,"""Uknown""","""2004""",5104,"""Student""","""School""",5104,11977,20,7,7,7,1,0.9682539682539681,-0.47740757,NA,NA,NA,NA,NA,NA,2,2,0,1,control,1,1796857,1,0.89,0.79,0.93980384,1,1,0,0.9962604933805231
423955,694143,12,6,0.5,45643,90692,"""Junior""",55469,"""Male""","""2000""",5260,"""Student""","""School""",5260,10525,22,14,2,1,0.5,0.8249999999999998,-0.58897161,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,control,0,1773326,0,0.55,0.42,0.56015104,0,0,0,0.13145750666529107
423983,694197,26,21,0.8076923076923077,46156,91934,"""8""",422091,"""Female""","""2003""",7665,"""Student""","""School""",7665,11783,22,28,27,12,0.4444444444444444,0.5263157894736842,0,NA,NA,NA,NA,NA,NA,2,2,1,1,control,1,1776476,1,0.56,0.47,0.4015418,1,1,0,0.4022556150464174
423984,694197,48,37,0.7708333333333333,46156,91934,"""8""",422091,"""Male""","""2002""",7665,"""Student""","""School""",7665,11783,22,28,11,8,0.7272727272727274,0.5263157894736842,0,NA,NA,NA,NA,NA,NA,2,2,0,1,control,1,1776476,1,0.62,0.63,0.7524071,1,1,0,0.8614267872368285
423986,694202,11,9,0.8181818181818182,46156,91934,"""8""",422091,"""Male""","""2003""",7665,"""Student""","""School""",7665,11783,22,10,5,4,0.8,0.7142857142857143,0,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment,1,1776471,1,0.7,0.68,0.68149084,1,1,1,0.9672517471843618
423988,694202,NA,NA,NA,46156,91934,"""8""",422091,"""Male""","""2003""",7665,"""Student""","""School""",7665,11783,22,10,2,1,0.5,0.7142857142857143,0,NA,NA,NA,NA,NA,NA,2,1,0,0,treatment,0,1776471,0,0.72,0.69,0.45298332,0,0,1,0.9877247760516012
424067,694197,11,7,0.6363636363636364,45698,90813,"""N/A""",448214,"""Female""","""1992""",18735,"""Student""","""School""",18735,30897,39,9,6,6,1,0.9387755102040816,0.036632136,NA,NA,NA,NA,NA,NA,2,2,0,1,control,1,1774760,1,0.94,0.94,0.9402251,1,1,0,0.9998279415925012
424068,694197,15,8,0.5333333333333333,45698,90813,"""N/A""",448214,"""Male""","""1995""",18735,"""Student""","""School""",18735,30897,39,9,8,8,1,0.9387755102040816,0.38241032,NA,NA,NA,NA,NA,NA,2,2,1,1,control,1,1774760,1,0.88,0.89,0.95925635,1,1,0,0.9993698645747927
424070,694197,43,22,0.5116279069767442,45698,90813,"""N/A""",448214,"""Male""","""1998""",18735,"""Student""","""School""",18735,30897,39,9,6,6,1,0.9387755102040816,0.19414693,NA,NA,NA,NA,NA,NA,2,2,1,1,treatment,1,1774760,1,0.96,0.94,0.9240595,1,1,1,0.9998516112009188
424071,694197,8,7,0.875,45698,90813,"""N/A""",448214,"""Male""","""1993""",18735,"""Student""","""School""",18735,30897,39,9,5,4,0.8,0.9387755102040816,0.90851206,NA,NA,NA,NA,NA,NA,2,2,1,1,control,1,1774760,1,0.72,0.57,0.8499402,1,1,0,0.7053184071591482
424134,714180,1508,792,0.5251989389920424,48080,96681,"""7""",419382,"""Male""","""2005""",5451,"""Student""","""School""",5451,10749,22,27,26,26,1,0.9187620889748548,0.58167678,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment1,1,2020108,1,0.77,0.78,0.9190992,1,1,1,0.9924309213629594
